index	speaker	text	voice_cue	bank_name	subsong_index	wav_file	script_path	line_no	voice_line_no	acb_path
105	燐羽	――とちったら殺すから。	sud_vo_adv_dear_ttmr_035_krnh-013	sud_vo_adv_dear_ttmr_035	18	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-013\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	586	587	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
106	？？？	ぷっ……それで？　口喧嘩に負けて、\n無様に逃げ帰ってきたってわけ？	sud_vo_adv_dear_ttmr_014_krnh-001	sud_vo_adv_dear_ttmr_014	7	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-001\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	7	8	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
107	？？？	バカじゃないの？　アイドルやめたら？	sud_vo_adv_dear_ttmr_014_krnh-002	sud_vo_adv_dear_ttmr_014	8	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-002\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	12	13	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
108	燐羽	そ。私も、極月学園の恥さらしどもには\n言われたくない。	sud_vo_adv_dear_ttmr_014_krnh-003	sud_vo_adv_dear_ttmr_014	9	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-003\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	16	17	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
109	燐羽	私が考えたんじゃないわ。あなたたち、\nネットでそう呼ばれているのよ。	sud_vo_adv_dear_ttmr_014_krnh-004	sud_vo_adv_dear_ttmr_014	10	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-004\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	20	21	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
110	燐羽	大人気で羨ましい。	sud_vo_adv_dear_ttmr_014_krnh-005	sud_vo_adv_dear_ttmr_014	11	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-005\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	22	23	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
111	燐羽	……あ～あ、あなたたちの\n醜態がネットに出回ったせいで、	sud_vo_adv_dear_ttmr_014_krnh-006	sud_vo_adv_dear_ttmr_014	12	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-006\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	26	27	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
112	燐羽	極月学園全体のランキングが\n軒並み下がっているみたいよ？	sud_vo_adv_dear_ttmr_014_krnh-007	sud_vo_adv_dear_ttmr_014	13	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-007\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	28	29	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
113	燐羽	代わりに手毬のランキングが急上昇。	sud_vo_adv_dear_ttmr_014_krnh-008	sud_vo_adv_dear_ttmr_014	14	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-008\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	30	31	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
114	燐羽	事後対応が良かった。上手に\nイメージコントロールをしたみたい。	sud_vo_adv_dear_ttmr_014_krnh-009	sud_vo_adv_dear_ttmr_014	15	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-009\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	34	35	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
115	燐羽	……手毬のくせに生意気。	sud_vo_adv_dear_ttmr_014_krnh-010	sud_vo_adv_dear_ttmr_014	16	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-010\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	36	37	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
116	燐羽	ハァ……お願いだから、\n余計なことしないでくれる？	sud_vo_adv_dear_ttmr_014_krnh-011	sud_vo_adv_dear_ttmr_014	17	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-011\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	40	41	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
117	燐羽	いま慌てて動いたって、\nどうせ恥の上塗りをするだけ。	sud_vo_adv_dear_ttmr_014_krnh-012	sud_vo_adv_dear_ttmr_014	18	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-012\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	42	43	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
118	燐羽	大人しく謹慎していなさい。\n指をくわえて見ていればいいわ。	sud_vo_adv_dear_ttmr_014_krnh-013	sud_vo_adv_dear_ttmr_014	19	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-013\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	44	45	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
119	燐羽	裏切り者の蝙蝠女が……	sud_vo_adv_dear_ttmr_014_krnh-014	sud_vo_adv_dear_ttmr_014	20	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-014\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	46	47	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
120	燐羽	極月学園の劣勢を覆して、\n風向きを変えるところをね。	sud_vo_adv_dear_ttmr_014_krnh-015	sud_vo_adv_dear_ttmr_014	21	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-015\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	48	49	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
121	燐羽	はいはい、サポートに徹するわ。\n黒井さんとの約束だもの。	sud_vo_adv_dear_ttmr_014_krnh-016	sud_vo_adv_dear_ttmr_014	22	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-016\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	52	53	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
122	燐羽	『FINALE』の優勝は譲ってあげる。\n私以外の誰かにね。	sud_vo_adv_dear_ttmr_014_krnh-017	sud_vo_adv_dear_ttmr_014	23	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-017\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	54	55	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
123	燐羽	露払いもしてあげる。恥をそそいで、\nお膳立てもしてあげる。	sud_vo_adv_dear_ttmr_014_krnh-018	sud_vo_adv_dear_ttmr_014	24	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-018\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	56	57	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
124	燐羽	それで勝てるかどうかまでは……\nしったこっちゃないけれど。	sud_vo_adv_dear_ttmr_014_krnh-019	sud_vo_adv_dear_ttmr_014	25	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-019\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	58	59	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
125	燐羽	961プロの2軍3軍ふぜいが……\n言葉遣いに気を付けなさい。	sud_vo_adv_dear_ttmr_014_krnh-020	sud_vo_adv_dear_ttmr_014	26	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-020\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	64	65	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
126	燐羽	炎上した原因を、\nまだわかっていないの？	sud_vo_adv_dear_ttmr_014_krnh-021	sud_vo_adv_dear_ttmr_014	27	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-021\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	66	67	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
127	燐羽	あなた、アイドルなんでしょう？	sud_vo_adv_dear_ttmr_014_krnh-022	sud_vo_adv_dear_ttmr_014	28	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-022\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	70	71	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
128	燐羽	ファンに見せられないような言動、\n二度としないで。これ以上――	sud_vo_adv_dear_ttmr_014_krnh-023	sud_vo_adv_dear_ttmr_014	29	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-023\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	72	73	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
129	燐羽	足を引っ張ったら、殺すから。	sud_vo_adv_dear_ttmr_014_krnh-024	sud_vo_adv_dear_ttmr_014	30	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_014_krnh-024\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5235363936/ee3d8851053e83cc1fe5495fadc8af10	75	76	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/1/523130383231/8f37b0fde78f980320768d46d40232b6
130	燐羽	おばか、時間通りにやらなきゃ\nメニューの意味ないでしょ。	sud_vo_adv_dear_hmsz_024_krnh-001	sud_vo_adv_dear_hmsz_024	42	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-001\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	75	76	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
131	燐羽	なら、着替えて場所移動だけ\nしておきましょう。	sud_vo_adv_dear_hmsz_024_krnh-002	sud_vo_adv_dear_hmsz_024	43	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-002\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	91	92	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
132	燐羽	ストレッチくらいなら……\n先にはじめちゃってもいいかな～。	sud_vo_adv_dear_hmsz_024_krnh-003	sud_vo_adv_dear_hmsz_024	44	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-003\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	95	96	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
133	燐羽	はあっ？\n楽しいわけないでしょ？	sud_vo_adv_dear_hmsz_024_krnh-004	sud_vo_adv_dear_hmsz_024	45	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-004\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	114	115	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
134	燐羽	あなたたちのせいで、仕方なく、\nアイドルに戻ることを余儀なくされて。	sud_vo_adv_dear_hmsz_024_krnh-005	sud_vo_adv_dear_hmsz_024	46	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-005\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	123	124	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
135	燐羽	嫌々、渋々……\nレッスンをしてあげているだけ。	sud_vo_adv_dear_hmsz_024_krnh-006	sud_vo_adv_dear_hmsz_024	47	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-006\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	129	130	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
136	燐羽	そういうあなたは、\nすっごく不満そうな顔。	sud_vo_adv_dear_hmsz_024_krnh-007	sud_vo_adv_dear_hmsz_024	48	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-007\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	145	146	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
137	燐羽	ちっとも察せてないじゃない。\nなーにがプロなんだか。	sud_vo_adv_dear_hmsz_024_krnh-008	sud_vo_adv_dear_hmsz_024	49	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-008\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	257	258	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
138	燐羽	ねぇねぇっ、ちょっと聞いてくれる――	sud_vo_adv_dear_hmsz_024_krnh-009	sud_vo_adv_dear_hmsz_024	50	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-009\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	342	344	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
139	燐羽	あら、プロデューサーもいたのね。\n……手毬は？	sud_vo_adv_dear_hmsz_024_krnh-010	sud_vo_adv_dear_hmsz_024	51	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-010\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	350	351	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
140	燐羽	あれってそんな名前だったっけ？\nまあいいわ。このニュースは見た？	sud_vo_adv_dear_hmsz_024_krnh-011	sud_vo_adv_dear_hmsz_024	52	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-011\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	376	380	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
141	燐羽	大見出しで『トップアイドル\n十王星南誕生！！』って。	sud_vo_adv_dear_hmsz_024_krnh-012	sud_vo_adv_dear_hmsz_024	53	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-012\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	387	388	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
142	燐羽	レジェンドたちとの共演の場で、\n大々的に勝利宣言したらしいわよ。\nずいぶん頼もしい先輩じゃない？	sud_vo_adv_dear_hmsz_024_krnh-013	sud_vo_adv_dear_hmsz_024	54	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-013\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	393	394	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
143	燐羽	なぁに、ふたりして。その訳知り顔。	sud_vo_adv_dear_hmsz_024_krnh-014	sud_vo_adv_dear_hmsz_024	55	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-014\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	416	417	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
144	燐羽	あぁ、それもそうね。	sud_vo_adv_dear_hmsz_024_krnh-015	sud_vo_adv_dear_hmsz_024	56	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-015\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	437	439	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
145	燐羽	あっ、そうそう。このニュースで、\n十王星南の株が急騰したじゃない？	sud_vo_adv_dear_hmsz_024_krnh-016	sud_vo_adv_dear_hmsz_024	57	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-016\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	452	453	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
146	燐羽	すべてのグッズが一瞬で\nソールドアウトしたらしいわよ。	sud_vo_adv_dear_hmsz_024_krnh-017	sud_vo_adv_dear_hmsz_024	58	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-017\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	457	458	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
147	燐羽	見てコレ、\n『H.I.F』限定のぬいぐるみ。\n当日現地で買っておいてよかった～♡	sud_vo_adv_dear_hmsz_024_krnh-018	sud_vo_adv_dear_hmsz_024	59	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-018\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	472	473	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
148	燐羽	でしょ♪　自慢したかったの。\n他にも色々買っちゃった。\n花海姉妹のと、一応あなたたちのと――	sud_vo_adv_dear_hmsz_024_krnh-019	sud_vo_adv_dear_hmsz_024	60	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-019\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	496	497	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
149	燐羽	雨夜燕グッズも人気が上がっている\nらしいけど、	sud_vo_adv_dear_hmsz_024_krnh-020	sud_vo_adv_dear_hmsz_024	61	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-020\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	508	509	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
150	燐羽	長い黒髪のアイドルは、ちょっと、\nねえ。好みじゃないっていうか～。	sud_vo_adv_dear_hmsz_024_krnh-021	sud_vo_adv_dear_hmsz_024	62	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-021\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	514	515	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
151	燐羽	悪い？	sud_vo_adv_dear_hmsz_024_krnh-022	sud_vo_adv_dear_hmsz_024	63	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-022\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	539	540	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
152	燐羽	アイドルじゃないもの。	sud_vo_adv_dear_hmsz_024_krnh-023	sud_vo_adv_dear_hmsz_024	64	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-023\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	559	560	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
153	燐羽	私は、一アイドルファンとして、\n賀陽燐羽をアイドルだとは認めない。	sud_vo_adv_dear_hmsz_024_krnh-024	sud_vo_adv_dear_hmsz_024	65	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-024\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	566	567	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
154	燐羽	それはあなたの考えでしょ。私は……	sud_vo_adv_dear_hmsz_024_krnh-025	sud_vo_adv_dear_hmsz_024	66	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-025\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	580	581	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
155	燐羽	意識と覚悟がないアイドルなんて、\n心がこもっていないライブなんて、\n認めないし許さない。	sud_vo_adv_dear_hmsz_024_krnh-026	sud_vo_adv_dear_hmsz_024	67	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_hmsz_024_krnh-026\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/52363836/4931e1dc5c6ef31bb8a782aad2940c84	586	587	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/2/523132373032/c041e6da5119e2d1fded0760c1322ea3
